Model,MDO34,
-17.28,0.03,0.008
-17.276,0.022,0.016
-17.272,0.03,0.008
-17.268,0.022,0.008
-17.264,0.03,0.016
-17.26,0.022,0.016
-17.256,0.022,0.016
-17.252,0.022,0.016
-17.248,0.018,0.008
-17.244,0.026,0.016
-17.24,0.018,0.016
-17.236,0.022,0.016
-17.232,0.022,0.016
-17.228,0.018,0.016
-17.224,0.026,0.016
-17.22,0.018,0.016
-17.216,0.014,0.016
-17.212,0.018,0.008
-17.208,0.014,0.016
-17.204,0.022,0.016
-17.2,0.014,0.016
-17.196,0.022,0.024
-17.192,0.014,0.016
-17.188,0.022,0.016
-17.184,0.022,0.016
-17.18,0.014,0.008
-17.176,0.022,0.016
-17.172,0.014,0.016
-17.168,0.018,0.008
-17.164,0.018,0.008
-17.16,0.014,0.016
-17.156,0.022,0.016
-17.152,0.01,0.016
-17.148,0.018,0.008
-17.144,0.018,0.008
-17.14,0.014,0.016
-17.136,0.022,0.016
-17.132,0.014,0.008
-17.128,0.018,0.008
-17.124,0.014,0.008
-17.12,0.014,0.016
-17.116,0.018,0.016
-17.112,0.014,0.008
-17.108,0.018,0.016
-17.104,0.014,0.008
-17.1,0.014,0
-17.096,0.018,0.008
-17.092,0.014,0.008
-17.088,0.018,0.008
-17.084,0.014,0.008
-17.08,0.014,0.008
-17.076,0.01,0.008
-17.072,0.014,0.008
-17.068,0.014,0.008
-17.064,0.01,0.008
-17.06,0.014,0.016
-17.056,0.014,0.016
-17.052,0.014,0.008
-17.048,0.014,0.016
-17.044,0.01,0.016
-17.04,0.014,0
-17.036,0.014,0.008
-17.032,0.014,0.008
-17.028,0.014,0.016
-17.024,0.01,0.008
-17.02,0.014,0.008
-17.016,0.01,0.016
-17.012,0.014,0.016
-17.008,0.01,0.008
-17.004,0.01,0.008
-17,0.018,0.008
-16.996,0.014,0.008
-16.992,0.014,0.008
-16.988,0.014,0.008
-16.984,0.01,0.016
-16.98,0.014,0.008
-16.976,0.014,0.008
-16.972,0.014,0.008
-16.968,0.014,0.008
-16.964,0.014,0.016
-16.96,0.014,0.008
-16.956,0.014,0
-16.952,0.018,0.008
-16.948,0.014,0.008
-16.944,0.014,0.008
-16.94,0.014,0.008
-16.936,0.014,0.016
-16.932,0.014,0.008
-16.928,0.014,0.016
-16.924,0.014,0.008
-16.92,0.01,0.008
-16.916,0.01,0.008
-16.912,0.014,0.008
-16.908,0.014,0.008
-16.904,0.018,0.008
-16.9,0.014,0.008
-16.896,0.014,0.008
-16.892,0.014,0
-16.888,0.01,0.008
-16.884,0.014,0
-16.88,0.014,0.008
-16.876,0.018,0.008
-16.872,0.014,0.008
-16.868,0.01,0.008
-16.864,0.018,0.016
-16.86,0.01,0.016
-16.856,0.014,0.008
-16.852,0.01,0.008
-16.848,0.014,0.008
-16.844,0.01,0.016
-16.84,0.01,0.008
-16.836,0.018,0.008
-16.832,0.01,0.008
-16.828,0.014,0.008
-16.824,0.018,0.008
-16.82,0.01,0
-16.816,0.014,0.008
-16.812,0.01,0.008
-16.808,0.018,0.008
-16.804,0.01,0.008
-16.8,0.01,0.008
-16.796,0.014,0.016
-16.792,0.014,0.008
-16.788,0.014,0.008
-16.784,0.014,0.008
-16.78,0.01,0.008
-16.776,0.014,0
-16.772,0.01,0.008
-16.768,0.014,0.008
-16.764,0.014,0.008
-16.76,0.01,0
-16.756,0.014,0.008
-16.752,0.01,0.016
-16.748,0.014,0.008
-16.744,0.014,0.008
-16.74,0.01,0.008
-16.736,0.01,0.008
-16.732,0.014,0.008
-16.728,0.014,0
-16.724,0.01,0
-16.72,0.014,0.008
-16.716,0.01,0.008
-16.712,0.01,0
-16.708,0.014,0
-16.704,0.014,0.008
-16.7,0.014,0
-16.696,0.014,0.008
-16.692,0.014,0
-16.688,0.01,0.008
-16.684,0.014,0.008
-16.68,0.01,0.008
-16.676,0.01,0.008
-16.672,0.014,0.008
-16.668,0.014,0.008
-16.664,0.01,0.016
-16.66,0.014,0
-16.656,0.01,0.008
-16.652,0.014,0.008
-16.648,0.01,0.008
-16.644,0.006,0.008
-16.64,0.01,0
-16.636,0.01,0.008
-16.632,0.01,0.008
-16.628,0.014,0.008
-16.624,0.01,0
-16.62,0.014,0
-16.616,0.014,0.008
-16.612,0.014,0.008
-16.608,0.01,0
-16.604,0.01,0.008
-16.6,0.014,0.008
-16.596,0.014,0
-16.592,0.014,0.008
-16.588,0.01,0
-16.584,0.01,0.008
-16.58,0.01,0.008
-16.576,0.01,0
-16.572,0.014,0.016
-16.568,0.01,0.008
-16.564,0.01,0.008
-16.56,0.01,0
-16.556,0.01,0.008
-16.552,0.014,0.008
-16.548,0.01,0.008
-16.544,0.01,0.008
-16.54,0.01,0
-16.536,0.01,0.008
-16.532,0.01,0.008
-16.528,0.006,0
-16.524,0.006,0.008
-16.52,0.01,0.008
-16.516,0.01,0.008
-16.512,0.01,0.008
-16.508,0.01,0.016
-16.504,0.01,0.008
-16.5,0.01,0.008
-16.496,0.01,0.008
-16.492,0.01,0
-16.488,0.01,0.008
-16.484,0.01,0.008
-16.48,0.006,0.008
-16.476,0.006,0.008
-16.472,0.01,0.008
-16.468,0.006,0.008
-16.464,0.01,0.008
-16.46,0.006,0.008
-16.456,0.006,0
-16.452,0.01,0
-16.448,0.01,0
-16.444,0.006,0.008
-16.44,0.006,0.008
-16.436,0.01,0.016
-16.432,0.006,0
-16.428,0.006,0
-16.424,0.006,0.008
-16.42,0.006,0.008
-16.416,0.006,0
-16.412,0.006,0.008
-16.408,0.006,0.008
-16.404,0.006,0.008
-16.4,0.006,0.008
-16.396,0.006,0.008
-16.392,0.006,0
-16.388,0.006,0.008
-16.384,0.006,0.008
-16.38,0.01,0.008
-16.376,0.01,0.008
-16.372,0.01,0
-16.368,0.01,0.008
-16.364,0.006,0.016
-16.36,0.01,0.008
-16.356,0.01,0.008
-16.352,0.006,0.008
-16.348,0.01,0
-16.344,0.006,0.008
-16.34,0.01,0
-16.336,0.01,0.008
-16.332,0.01,0
-16.328,0.01,0
-16.324,0.01,0
-16.32,0.014,0.008
-16.316,0.006,0.008
-16.312,0.01,0.008
-16.308,0.01,0.008
-16.304,0.01,0.008
-16.3,0.01,0.008
-16.296,0.01,0.008
-16.292,0.006,0.008
-16.288,0.01,0.008
-16.284,0.006,0.008
-16.28,0.01,0.008
-16.276,0.01,0
-16.272,0.006,0.008
-16.268,0.01,0
-16.264,0.01,0
-16.26,0.01,0
-16.256,0.006,0.008
-16.252,0.01,0
-16.248,0.01,0.008
-16.244,0.006,0.008
-16.24,0.01,0
-16.236,0.01,0.008
-16.232,0.014,0
-16.228,0.006,0.008
-16.224,0.006,0.008
-16.22,0.014,0
-16.216,0.01,0
-16.212,0.01,0.008
-16.208,0.01,0.008
-16.204,0.006,0.008
-16.2,0.006,0.008
-16.196,0.006,0
-16.192,0.006,0.008
-16.188,0.006,0
-16.184,0.01,0
-16.18,0.006,0
-16.176,0.01,0.008
-16.172,0.01,0.016
-16.168,0.006,0.008
-16.164,0.006,0.008
-16.16,0.006,0.008
-16.156,0.006,0
-16.152,0.006,0.008
-16.148,0.006,0.008
-16.144,0.006,0.008
-16.14,0.006,0.008
-16.136,0.006,0.008
-16.132,0.01,0.008
-16.128,0.002,0.008
-16.124,0.006,0.008
-16.12,0.002,0
-16.116,0.002,0.008
-16.112,0.006,0.008
-16.108,0.006,0
-16.104,0.002,0
-16.1,0.006,0.008
-16.096,0.006,0
-16.092,0.006,0.008
-16.088,0.006,0
-16.084,0.002,0
-16.08,0.006,0
-16.076,0.006,0.008
-16.072,0.006,0.008
-16.068,0.006,0.008
-16.064,0.006,0
-16.06,0.006,0.008
-16.056,0.002,0.008
-16.052,0.002,0.008
-16.048,0.006,0.008
-16.044,0.006,0.008
-16.04,0.006,0.008
-16.036,0.006,0.008
-16.032,0.006,0
-16.028,0.006,0
-16.024,0.006,0
-16.02,0.006,0.008
-16.016,0.002,0
-16.012,0.002,0.008
-16.008,0.006,0
-16.004,0.006,0.008
-16,0.006,0.008
-15.996,0.006,0
-15.992,0.002,0.008
-15.988,0.006,0.008
-15.984,0.002,0
-15.98,0.006,0.008
-15.976,0.006,0
-15.972,0.006,0.008
-15.968,0.006,0.008
-15.964,0.006,0
-15.96,0.006,0
-15.956,0.006,0
-15.952,0.006,0.008
-15.948,0.006,0
-15.944,0.006,0
-15.94,0.006,0.008
-15.936,0.006,0
-15.932,0.006,0.008
-15.928,0.002,0.008
-15.924,0.002,0
-15.92,0.002,0
-15.916,0.006,0
-15.912,0.006,0
-15.908,0.006,0
-15.904,0.006,0
-15.9,0.006,0
-15.896,0.006,0.008
-15.892,0.006,0.008
-15.888,0.002,0
-15.884,0.006,0
-15.88,0.002,0
-15.876,0.002,0
-15.872,0.006,0
-15.868,0.006,0
-15.864,0.002,0.008
-15.86,0.002,0
-15.856,0.002,0.008
-15.852,0.006,0
-15.848,0.006,0
-15.844,0.002,0
-15.84,0.002,0.008
-15.836,0.006,0.008
-15.832,0.002,0.008
-15.828,0.002,0.008
-15.824,0.006,0
-15.82,0.006,0
-15.816,0.006,0.008
-15.812,0.002,0.008
-15.808,0.006,0.008
-15.804,0.002,0.008
-15.8,0.006,0.008
-15.796,0.006,0
-15.792,0.002,0
-15.788,0.006,0.008
-15.784,0.002,0.008
-15.78,0.006,0.016
-15.776,0.006,0.008
-15.772,0.006,0.008
-15.768,0.01,0.008
-15.764,0.006,0.008
-15.76,0.006,0.008
-15.756,0.006,0.008
-15.752,0.006,0
-15.748,0.01,0.008
-15.744,0.006,0
-15.74,0.01,0.008
-15.736,0.006,0
-15.732,0.006,0
-15.728,0.006,0.008
-15.724,0.006,0.008
-15.72,0.006,0.008
-15.716,0.006,0.008
-15.712,0.01,0.008
-15.708,0.006,0.008
-15.704,0.006,0.008
-15.7,0.006,0.008
-15.696,0.006,0.008
-15.692,0.006,0
-15.688,0.006,0.008
-15.684,0.006,0
-15.68,0.006,0.008
-15.676,0.006,0
-15.672,0.006,0.008
-15.668,0.006,0
-15.664,0.006,0
-15.66,0.006,0.008
-15.656,0.006,0
-15.652,0.01,0.008
-15.648,0.006,0.008
-15.644,0.006,0.008
-15.64,0.006,0
-15.636,0.006,0.008
-15.632,0.006,0
-15.628,0.006,0
-15.624,0.002,0.008
-15.62,0.006,0.008
-15.616,0.002,0
-15.612,0.006,0.008
-15.608,0.006,0.008
-15.604,0.006,0
-15.6,0.006,0
-15.596,0.006,0
-15.592,0.006,0.008
-15.588,0.006,0
-15.584,0.006,0.008
-15.58,0.006,0
-15.576,0.006,0
-15.572,0.006,0.008
-15.568,0.006,0
-15.564,0.006,0.008
-15.56,0.006,0.008
-15.556,0.006,0
-15.552,0.006,0.008
-15.548,0.006,0
-15.544,0.006,0.008
-15.54,0.006,0.008
-15.536,0.006,0.008
-15.532,0.006,0
-15.528,0.006,0
-15.524,0.006,0.008
-15.52,0.006,0
-15.516,0.006,0
-15.512,0.006,0
-15.508,0.006,0
-15.504,0.006,0.008
-15.5,0.006,0.008
-15.496,0.006,0
-15.492,0.006,0
-15.488,0.006,0
-15.484,0.002,0.008
-15.48,0.006,0
-15.476,0.006,0.008
-15.472,0.01,0.008
-15.468,0.006,0
-15.464,0.01,0
-15.46,0.006,0
