Model,MDO34,
-17.768,0.05,-0.064
-17.764,0.058,-0.064
-17.76,0.054,-0.064
-17.756,0.054,-0.064
-17.752,0.054,-0.072
-17.748,0.054,-0.064
-17.744,0.054,-0.064
-17.74,0.054,-0.064
-17.736,0.054,-0.056
-17.732,0.054,-0.064
-17.728,0.054,-0.064
-17.724,0.058,-0.064
-17.72,0.054,-0.072
-17.716,0.054,-0.064
-17.712,0.05,-0.064
-17.708,0.054,-0.064
-17.704,0.054,-0.072
-17.7,0.05,-0.064
-17.696,0.054,-0.064
-17.692,0.054,-0.064
-17.688,0.05,-0.064
-17.684,0.054,-0.064
-17.68,0.05,-0.064
-17.676,0.054,-0.072
-17.672,0.054,-0.064
-17.668,0.054,-0.072
-17.664,0.054,-0.072
-17.66,0.058,-0.072
-17.656,0.054,-0.064
-17.652,0.054,-0.072
-17.648,0.054,-0.072
-17.644,0.054,-0.072
-17.64,0.054,-0.064
-17.636,0.054,-0.072
-17.632,0.05,-0.064
-17.628,0.05,-0.072
-17.624,0.054,-0.072
-17.62,0.05,-0.072
-17.616,0.054,-0.072
-17.612,0.05,-0.072
-17.608,0.05,-0.072
-17.604,0.054,-0.064
-17.6,0.05,-0.072
-17.596,0.054,-0.064
-17.592,0.05,-0.064
-17.588,0.046,-0.072
-17.584,0.05,-0.072
-17.58,0.05,-0.064
-17.576,0.05,-0.056
-17.572,0.05,-0.072
-17.568,0.05,-0.064
-17.564,0.05,-0.064
-17.56,0.05,-0.064
-17.556,0.054,-0.056
-17.552,0.05,-0.064
-17.548,0.05,-0.056
-17.544,0.046,-0.064
-17.54,0.05,-0.056
-17.536,0.05,-0.064
-17.532,0.05,-0.056
-17.528,0.05,-0.056
-17.524,0.05,-0.064
-17.52,0.05,-0.056
-17.516,0.05,-0.048
-17.512,0.05,-0.056
-17.508,0.046,-0.056
-17.504,0.05,-0.056
-17.5,0.046,-0.048
-17.496,0.05,-0.048
-17.492,0.05,-0.048
-17.488,0.05,-0.048
-17.484,0.05,-0.056
-17.48,0.046,-0.056
-17.476,0.042,-0.048
-17.472,0.046,-0.056
-17.468,0.046,-0.04
-17.464,0.046,-0.056
-17.46,0.046,-0.048
-17.456,0.046,-0.048
-17.452,0.046,-0.048
-17.448,0.046,-0.048
-17.444,0.05,-0.048
-17.44,0.046,-0.048
-17.436,0.046,-0.056
-17.432,0.042,-0.048
-17.428,0.05,-0.048
-17.424,0.046,-0.048
-17.42,0.046,-0.048
-17.416,0.042,-0.048
-17.412,0.042,-0.056
-17.408,0.042,-0.048
-17.404,0.042,-0.056
-17.4,0.038,-0.064
-17.396,0.042,-0.048
-17.392,0.042,-0.056
-17.388,0.038,-0.056
-17.384,0.042,-0.056
-17.38,0.042,-0.056
-17.376,0.042,-0.056
-17.372,0.042,-0.056
-17.368,0.042,-0.056
-17.364,0.042,-0.056
-17.36,0.042,-0.056
-17.356,0.038,-0.048
-17.352,0.038,-0.056
-17.348,0.038,-0.056
-17.344,0.038,-0.048
-17.34,0.042,-0.048
-17.336,0.038,-0.056
-17.332,0.038,-0.056
-17.328,0.038,-0.048
-17.324,0.038,-0.056
-17.32,0.038,-0.056
-17.316,0.038,-0.048
-17.312,0.042,-0.056
-17.308,0.038,-0.056
-17.304,0.038,-0.048
-17.3,0.042,-0.064
-17.296,0.042,-0.056
-17.292,0.038,-0.056
-17.288,0.042,-0.056
-17.284,0.038,-0.048
-17.28,0.038,-0.048
-17.276,0.038,-0.056
-17.272,0.038,-0.056
-17.268,0.038,-0.056
-17.264,0.038,-0.048
-17.26,0.038,-0.056
-17.256,0.042,-0.056
-17.252,0.042,-0.04
-17.248,0.038,-0.048
-17.244,0.038,-0.048
-17.24,0.038,-0.056
-17.236,0.038,-0.056
-17.232,0.042,-0.048
-17.228,0.042,-0.056
-17.224,0.038,-0.048
-17.22,0.042,-0.048
-17.216,0.042,-0.048
-17.212,0.038,-0.048
-17.208,0.038,-0.048
-17.204,0.038,-0.048
-17.2,0.042,-0.048
-17.196,0.038,-0.056
-17.192,0.038,-0.048
-17.188,0.042,-0.056
-17.184,0.034,-0.056
-17.18,0.034,-0.048
-17.176,0.038,-0.048
-17.172,0.034,-0.056
-17.168,0.038,-0.048
-17.164,0.038,-0.048
-17.16,0.038,-0.048
-17.156,0.034,-0.048
-17.152,0.038,-0.056
-17.148,0.038,-0.048
-17.144,0.038,-0.048
-17.14,0.038,-0.048
-17.136,0.038,-0.048
-17.132,0.038,-0.048
-17.128,0.034,-0.04
-17.124,0.038,-0.048
-17.12,0.038,-0.048
-17.116,0.038,-0.048
-17.112,0.038,-0.048
-17.108,0.038,-0.04
-17.104,0.038,-0.048
-17.1,0.034,-0.048
-17.096,0.034,-0.048
-17.092,0.03,-0.04
-17.088,0.034,-0.048
-17.084,0.034,-0.056
-17.08,0.03,-0.048
-17.076,0.034,-0.056
-17.072,0.034,-0.048
-17.068,0.038,-0.048
-17.064,0.034,-0.056
-17.06,0.038,-0.048
-17.056,0.034,-0.048
-17.052,0.034,-0.048
-17.048,0.034,-0.056
-17.044,0.034,-0.056
-17.04,0.034,-0.056
-17.036,0.038,-0.056
-17.032,0.03,-0.056
-17.028,0.03,-0.056
-17.024,0.034,-0.056
-17.02,0.034,-0.048
-17.016,0.034,-0.056
-17.012,0.034,-0.064
-17.008,0.034,-0.056
-17.004,0.034,-0.064
-17,0.03,-0.056
-16.996,0.038,-0.056
-16.992,0.034,-0.048
-16.988,0.034,-0.056
-16.984,0.034,-0.048
-16.98,0.038,-0.056
-16.976,0.034,-0.056
-16.972,0.038,-0.048
-16.968,0.034,-0.048
-16.964,0.038,-0.048
-16.96,0.042,-0.048
-16.956,0.034,-0.048
-16.952,0.038,-0.056
-16.948,0.038,-0.048
-16.944,0.034,-0.04
-16.94,0.038,-0.04
-16.936,0.038,-0.032
-16.932,0.038,-0.04
-16.928,0.034,-0.032
-16.924,0.042,-0.032
-16.92,0.038,-0.008
-16.916,0.038,-0.016
-16.912,0.034,-0.016
-16.908,0.042,0
-16.904,0.042,-0.008
-16.9,0.038,0.016
-16.896,0.038,0.008
-16.892,0.038,0.008
-16.888,0.042,0.008
-16.884,0.038,0.008
-16.88,0.034,0.016
-16.876,0.038,0
-16.872,0.038,0.008
-16.868,0.038,0
-16.864,0.038,-0.008
-16.86,0.038,-0.008
-16.856,0.042,-0.008
-16.852,0.042,-0.008
-16.848,0.038,-0.016
-16.844,0.038,-0.024
-16.84,0.038,-0.024
-16.836,0.038,-0.024
-16.832,0.042,-0.024
-16.828,0.038,-0.024
-16.824,0.038,-0.016
-16.82,0.042,-0.024
-16.816,0.038,-0.032
-16.812,0.038,-0.016
-16.808,0.042,-0.016
-16.804,0.034,-0.016
-16.8,0.038,-0.016
-16.796,0.038,-0.008
-16.792,0.034,0
-16.788,0.038,-0.008
-16.784,0.034,0
-16.78,0.034,0
-16.776,0.038,0
-16.772,0.038,0
-16.768,0.038,0
-16.764,0.038,-0.008
-16.76,0.038,0
-16.756,0.038,0
-16.752,0.038,-0.008
-16.748,0.038,-0.008
-16.744,0.034,-0.016
-16.74,0.038,-0.016
-16.736,0.038,-0.008
-16.732,0.038,-0.024
-16.728,0.034,-0.008
-16.724,0.034,-0.016
-16.72,0.038,-0.016
-16.716,0.034,-0.016
-16.712,0.042,-0.024
-16.708,0.038,-0.024
-16.704,0.038,-0.024
-16.7,0.042,-0.016
-16.696,0.038,-0.016
-16.692,0.038,-0.016
-16.688,0.038,-0.016
-16.684,0.038,-0.016
-16.68,0.034,0
-16.676,0.034,-0.016
-16.672,0.038,-0.008
-16.668,0.034,0.008
-16.664,0.038,-0.016
-16.66,0.038,0
-16.656,0.038,-0.008
-16.652,0.038,-0.008
-16.648,0.038,-0.008
-16.644,0.038,-0.008
-16.64,0.038,0
-16.636,0.038,-0.008
-16.632,0.038,0
-16.628,0.038,-0.008
-16.624,0.038,-0.016
-16.62,0.038,-0.008
-16.616,0.034,-0.016
-16.612,0.034,-0.008
-16.608,0.034,-0.016
-16.604,0.038,-0.008
-16.6,0.038,-0.008
-16.596,0.038,-0.016
-16.592,0.038,-0.008
-16.588,0.034,-0.016
-16.584,0.038,-0.008
-16.58,0.038,-0.008
-16.576,0.034,-0.008
-16.572,0.038,-0.008
-16.568,0.038,-0.016
-16.564,0.034,-0.008
-16.56,0.038,-0.008
-16.556,0.034,-0.008
-16.552,0.038,-0.016
-16.548,0.038,-0.008
-16.544,0.034,-0.008
-16.54,0.034,-0.016
-16.536,0.038,-0.008
-16.532,0.038,-0.008
-16.528,0.034,0
-16.524,0.038,-0.008
-16.52,0.038,-0.008
-16.516,0.038,0
-16.512,0.038,-0.008
-16.508,0.038,-0.008
-16.504,0.038,-0.008
-16.5,0.034,-0.016
-16.496,0.034,-0.008
-16.492,0.038,-0.016
-16.488,0.034,-0.008
-16.484,0.038,-0.008
-16.48,0.038,-0.008
-16.476,0.038,-0.008
-16.472,0.034,0
-16.468,0.038,-0.008
-16.464,0.038,-0.008
-16.46,0.034,-0.008
-16.456,0.034,-0.008
-16.452,0.034,-0.016
-16.448,0.038,-0.008
-16.444,0.034,-0.008
-16.44,0.034,0
-16.436,0.038,0
-16.432,0.038,-0.008
-16.428,0.034,0
-16.424,0.038,0
-16.42,0.038,-0.008
-16.416,0.034,-0.008
-16.412,0.034,-0.008
-16.408,0.038,-0.008
-16.404,0.038,-0.008
-16.4,0.034,-0.008
-16.396,0.034,-0.008
-16.392,0.034,-0.008
-16.388,0.034,-0.008
-16.384,0.038,0
-16.38,0.03,-0.016
-16.376,0.034,0
-16.372,0.034,-0.008
-16.368,0.034,-0.016
-16.364,0.034,-0.008
-16.36,0.034,-0.008
-16.356,0.034,-0.008
-16.352,0.034,-0.008
-16.348,0.038,-0.008
-16.344,0.034,-0.008
-16.34,0.034,-0.008
-16.336,0.034,-0.008
-16.332,0.038,-0.008
-16.328,0.038,-0.008
-16.324,0.034,-0.008
-16.32,0.038,-0.008
-16.316,0.038,0
-16.312,0.034,-0.016
-16.308,0.038,0
-16.304,0.038,-0.008
-16.3,0.034,-0.008
-16.296,0.038,-0.016
-16.292,0.038,-0.008
-16.288,0.038,-0.016
-16.284,0.034,-0.008
-16.28,0.034,-0.008
-16.276,0.038,-0.008
-16.272,0.038,-0.008
-16.268,0.034,-0.008
-16.264,0.034,-0.008
-16.26,0.034,-0.008
-16.256,0.034,-0.008
-16.252,0.034,-0.008
-16.248,0.034,-0.008
-16.244,0.038,-0.008
-16.24,0.034,-0.008
-16.236,0.034,-0.008
-16.232,0.034,0
-16.228,0.038,-0.008
-16.224,0.034,-0.008
-16.22,0.034,0
-16.216,0.038,-0.008
-16.212,0.034,0
-16.208,0.034,0
-16.204,0.034,-0.008
-16.2,0.034,-0.008
-16.196,0.034,-0.008
-16.192,0.034,-0.008
-16.188,0.034,-0.008
-16.184,0.038,-0.008
-16.18,0.03,-0.008
-16.176,0.034,-0.008
-16.172,0.034,-0.008
-16.168,0.034,-0.008
-16.164,0.034,-0.008
-16.16,0.038,-0.016
-16.156,0.034,-0.016
-16.152,0.034,-0.008
-16.148,0.034,-0.016
-16.144,0.034,-0.008
-16.14,0.034,-0.008
-16.136,0.034,0
-16.132,0.038,-0.016
-16.128,0.034,-0.008
-16.124,0.034,-0.008
