Model,MDO34,
Firmware Version,CF:91.1CT FV:v1.6.0,
,,
Waveform Type,ANALOG,ANALOG
Point Format,Y,Y
Horizontal Units,"s","s"
Horizontal Scale,0.02,0.02
Horizontal Delay,0,0
Sample Interval,2E-05,2E-05
Record Length,10000,10000
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1X,1X
Vertical Units,"V","V"
Vertical Offset,29.5,-50
Vertical Scale,1,1
Vertical Position,1.18,-2
,,
,,
,,
Label,"",""
TIME,CH1,CH2
-0.04932,0.98,-0.68
-0.0493,1.02,-0.68
-0.04928,0.98,-0.68
-0.04926,0.94,-0.64
-0.04924,0.98,-0.68
-0.04922,0.98,-0.68
-0.0492,0.98,-0.64
-0.04918,0.98,-0.68
-0.04916,0.98,-0.68
-0.04914,0.98,-0.68
-0.04912,0.98,-0.68
-0.0491,0.98,-0.64
-0.04908,0.98,-0.64
-0.04906,0.98,-0.64
-0.04904,0.98,-0.64
-0.04902,0.98,-0.64
-0.049,0.98,-0.64
-0.04898,0.98,-0.6
-0.04896,0.98,-0.64
-0.04894,1.02,-0.6
-0.04892,0.98,-0.64
-0.0489,0.98,-0.6
-0.04888,0.98,-0.64
-0.04886,0.98,-0.6
-0.04884,0.94,-0.6
-0.04882,0.98,-0.64
-0.0488,0.98,-0.6
-0.04878,0.98,-0.6
-0.04876,1.02,-0.6
-0.04874,0.98,-0.6
-0.04872,0.98,-0.6
-0.0487,0.98,-0.6
-0.04868,0.98,-0.6
-0.04866,0.98,-0.6
-0.04864,0.98,-0.6
-0.04862,0.98,-0.6
-0.0486,0.98,-0.6
-0.04858,1.02,-0.56
-0.04856,0.98,-0.56
-0.04854,0.98,-0.6
-0.04852,0.98,-0.6
-0.0485,0.98,-0.6
-0.04848,0.98,-0.56
-0.04846,0.98,-0.56
-0.04844,0.98,-0.56
-0.04842,0.98,-0.56
-0.0484,1.02,-0.56
-0.04838,0.98,-0.56
-0.04836,0.98,-0.56
-0.04834,0.98,-0.56
-0.04832,0.98,-0.56
-0.0483,0.98,-0.56
-0.04828,1.02,-0.52
-0.04826,0.98,-0.52
-0.04824,0.98,-0.56
-0.04822,0.98,-0.52
-0.0482,0.98,-0.52
-0.04818,0.98,-0.52
-0.04816,1.02,-0.52
-0.04814,0.98,-0.48
-0.04812,0.98,-0.52
-0.0481,0.98,-0.52
-0.04808,0.98,-0.52
-0.04806,0.94,-0.48
-0.04804,0.98,-0.52
-0.04802,1.02,-0.52
-0.048,0.98,-0.52
-0.04798,0.98,-0.52
-0.04796,0.98,-0.52
-0.04794,0.98,-0.52
-0.04792,0.98,-0.52
-0.0479,0.98,-0.48
-0.04788,1.02,-0.52
-0.04786,0.98,-0.48
-0.04784,0.98,-0.52
-0.04782,0.98,-0.48
-0.0478,0.98,-0.48
-0.04778,0.98,-0.48
-0.04776,0.98,-0.48
-0.04774,0.98,-0.48
-0.04772,0.98,-0.48
-0.0477,0.98,-0.44
-0.04768,0.98,-0.48
-0.04766,0.98,-0.44
-0.04764,0.98,-0.44
-0.04762,0.94,-0.44
-0.0476,0.98,-0.44
-0.04758,0.94,-0.4
-0.04756,0.98,-0.44
-0.04754,0.98,-0.44
-0.04752,0.98,-0.44
-0.0475,0.98,-0.44
-0.04748,0.98,-0.48
-0.04746,0.98,-0.4
-0.04744,0.98,-0.4
-0.04742,0.98,-0.44
-0.0474,0.94,-0.4
-0.04738,0.98,-0.4
-0.04736,0.94,-0.4
-0.04734,0.98,-0.4
-0.04732,0.98,-0.4
-0.0473,0.98,-0.4
-0.04728,0.98,-0.44
-0.04726,0.98,-0.44
-0.04724,0.94,-0.4
-0.04722,0.94,-0.4
-0.0472,0.98,-0.4
-0.04718,0.98,-0.4
-0.04716,0.98,-0.36
-0.04714,0.98,-0.4
-0.04712,0.98,-0.36
-0.0471,0.98,-0.36
-0.04708,0.94,-0.4
-0.04706,0.94,-0.36
-0.04704,0.98,-0.36
-0.04702,0.94,-0.36
-0.047,1.02,-0.36
-0.04698,0.98,-0.36
-0.04696,0.98,-0.4
-0.04694,0.98,-0.32
-0.04692,0.98,-0.36
-0.0469,0.98,-0.36
-0.04688,0.98,-0.36
-0.04686,0.98,-0.36
-0.04684,0.98,-0.36
-0.04682,0.98,-0.36
-0.0468,1.02,-0.36
-0.04678,0.98,-0.32
-0.04676,0.98,-0.36
-0.04674,0.98,-0.32
-0.04672,0.98,-0.32
-0.0467,0.98,-0.32
-0.04668,0.98,-0.36
-0.04666,0.98,-0.32
-0.04664,0.94,-0.32
-0.04662,0.98,-0.36
-0.0466,0.98,-0.32
-0.04658,0.98,-0.28
-0.04656,0.98,-0.28
-0.04654,0.98,-0.28
-0.04652,0.98,-0.28
-0.0465,0.98,-0.32
-0.04648,0.98,-0.24
-0.04646,0.98,-0.32
-0.04644,0.98,-0.28
-0.04642,0.98,-0.28
-0.0464,0.94,-0.28
-0.04638,0.98,-0.28
-0.04636,0.98,-0.32
-0.04634,0.98,-0.28
-0.04632,0.98,-0.24
-0.0463,1.02,-0.28
-0.04628,0.98,-0.28
-0.04626,0.98,-0.24
-0.04624,1.02,-0.28
-0.04622,0.98,-0.28
-0.0462,0.98,-0.28
-0.04618,0.98,-0.28
-0.04616,0.98,-0.28
-0.04614,0.98,-0.24
-0.04612,0.98,-0.24
-0.0461,0.98,-0.24
-0.04608,0.98,-0.2
-0.04606,0.98,-0.28
-0.04604,0.98,-0.28
-0.04602,0.98,-0.24
-0.046,0.98,-0.28
-0.04598,0.98,-0.24
-0.04596,0.94,-0.24
-0.04594,0.98,-0.2
-0.04592,0.94,-0.2
-0.0459,0.98,-0.24
-0.04588,0.98,-0.2
-0.04586,0.98,-0.2
-0.04584,0.94,-0.2
-0.04582,0.98,-0.24
-0.0458,0.98,-0.24
-0.04578,0.98,-0.2
-0.04576,0.98,-0.2
-0.04574,0.98,-0.2
-0.04572,0.98,-0.2
-0.0457,0.98,-0.2
-0.04568,0.98,-0.2
-0.04566,1.02,-0.16
-0.04564,0.98,-0.2
-0.04562,0.98,-0.16
-0.0456,0.98,-0.2
-0.04558,0.98,-0.2
-0.04556,0.98,-0.2
-0.04554,0.98,-0.2
-0.04552,0.98,-0.16
-0.0455,0.94,-0.16
-0.04548,1.02,-0.16
-0.04546,1.02,-0.2
-0.04544,0.98,-0.16
-0.04542,0.98,-0.16
-0.0454,1.02,-0.16
-0.04538,1.02,-0.2
-0.04536,0.98,-0.16
-0.04534,0.98,-0.16
-0.04532,0.98,-0.16
-0.0453,0.98,-0.16
-0.04528,0.98,-0.16
-0.04526,0.98,-0.16
-0.04524,0.98,-0.16
-0.04522,0.98,-0.12
-0.0452,0.98,-0.16
-0.04518,0.94,-0.12
-0.04516,1.02,-0.08
-0.04514,1.02,-0.12
-0.04512,0.98,-0.08
-0.0451,0.98,-0.12
-0.04508,0.94,-0.12
-0.04506,0.98,-0.12
-0.04504,0.98,-0.12
-0.04502,0.98,-0.12
-0.045,0.98,-0.12
-0.04498,1.02,-0.12
-0.04496,1.02,-0.12
-0.04494,0.94,-0.12
-0.04492,0.98,-0.08
-0.0449,0.98,-0.12
-0.04488,0.98,-0.12
-0.04486,0.98,-0.12
-0.04484,0.98,-0.08
-0.04482,0.98,-0.08
-0.0448,1.02,-0.08
-0.04478,0.94,-0.08
-0.04476,0.98,-0.08
-0.04474,1.02,-0.08
-0.04472,1.02,-0.08
-0.0447,0.98,-0.08
-0.04468,0.98,-0.04
-0.04466,0.98,-0.08
-0.04464,0.98,-0.04
-0.04462,0.98,-0.04
-0.0446,1.02,-0.08
-0.04458,0.98,-0.04
-0.04456,0.98,-0.08
-0.04454,0.98,-0.04
-0.04452,1.02,-0.08
-0.0445,0.98,-0.08
-0.04448,0.98,-0.08
-0.04446,0.98,-0.08
-0.04444,0.98,-0.04
-0.04442,0.98,-0.04
-0.0444,0.98,-0.04
-0.04438,1.02,-0.04
-0.04436,0.98,-0.04
-0.04434,0.98,0
-0.04432,0.98,-0.04
-0.0443,0.98,-0.04
-0.04428,0.98,-0.04
-0.04426,1.02,-0.04
-0.04424,0.98,0
-0.04422,0.98,0
-0.0442,0.98,-0.04
-0.04418,0.98,0
-0.04416,0.98,-0.04
-0.04414,0.98,-0.04
-0.04412,1.02,-0.04
-0.0441,0.98,0
-0.04408,0.98,-0.04
-0.04406,1.02,0
-0.04404,0.98,0
-0.04402,0.98,0
-0.044,0.94,0
-0.04398,1.02,0
-0.04396,0.98,-0.04
-0.04394,0.98,0
-0.04392,0.98,0
-0.0439,0.98,0
-0.04388,0.98,0
-0.04386,0.98,0.04
-0.04384,0.98,0
-0.04382,0.98,0.04
-0.0438,0.98,0.04
-0.04378,0.98,0
-0.04376,1.02,0.04
-0.04374,1.02,0
-0.04372,0.98,0.04
-0.0437,0.98,0
-0.04368,0.98,0.04
-0.04366,1.02,0.04
-0.04364,0.98,0.04
-0.04362,1.02,0
-0.0436,0.98,0.04
-0.04358,0.98,0.04
-0.04356,0.98,0.04
-0.04354,0.98,0.04
-0.04352,0.94,0.04
-0.0435,0.98,0.04
-0.04348,1.02,0.08
-0.04346,0.98,0.04
-0.04344,0.98,0.08
-0.04342,0.98,0.04
-0.0434,0.98,0.04
-0.04338,0.94,0.04
-0.04336,0.98,0.04
-0.04334,0.98,0.08
-0.04332,0.98,0.04
-0.0433,0.98,0.04
-0.04328,0.98,0.08
-0.04326,0.98,0.04
-0.04324,0.98,0.08
-0.04322,0.94,0.08
-0.0432,0.98,0.04
-0.04318,0.98,0.08
-0.04316,0.98,0.08
-0.04314,0.94,0.08
-0.04312,0.98,0.08
-0.0431,1.02,0.08
-0.04308,1.02,0.12
-0.04306,0.98,0.12
-0.04304,0.98,0.08
-0.04302,0.98,0.08
-0.043,0.98,0.12
-0.04298,0.98,0.08
-0.04296,0.98,0.08
-0.04294,1.02,0.08
-0.04292,1.02,0.08
-0.0429,0.98,0.08
-0.04288,0.98,0.08
-0.04286,1.02,0.12
-0.04284,0.98,0.08
-0.04282,0.98,0.08
-0.0428,0.98,0.08
-0.04278,0.98,0.12
-0.04276,0.98,0.08
-0.04274,1.02,0.12
-0.04272,1.02,0.12
-0.0427,0.98,0.12
-0.04268,0.98,0.12
-0.04266,0.98,0.16
-0.04264,0.94,0.12
-0.04262,0.94,0.12
-0.0426,0.98,0.12
-0.04258,0.98,0.12
-0.04256,0.98,0.12
-0.04254,1.02,0.12
-0.04252,0.98,0.08
-0.0425,1.02,0.16
-0.04248,0.98,0.16
-0.04246,0.98,0.16
-0.04244,0.98,0.12
-0.04242,0.98,0.16
-0.0424,0.98,0.12
-0.04238,0.98,0.08
-0.04236,1.02,0.16
-0.04234,0.98,0.16
-0.04232,1.02,0.16
-0.0423,0.98,0.16
-0.04228,0.98,0.12
-0.04226,0.98,0.12
-0.04224,0.94,0.16
-0.04222,1.02,0.16
-0.0422,1.02,0.16
-0.04218,0.98,0.12
-0.04216,0.98,0.16
-0.04214,0.98,0.16
-0.04212,1.02,0.16
-0.0421,0.94,0.16
-0.04208,1.02,0.16
-0.04206,0.98,0.2
-0.04204,0.98,0.16
-0.04202,0.98,0.2
-0.042,0.98,0.16
-0.04198,0.98,0.2
-0.04196,0.98,0.2
-0.04194,1.02,0.2
-0.04192,0.98,0.2
-0.0419,1.02,0.2
-0.04188,1.02,0.2
-0.04186,0.98,0.2
-0.04184,0.98,0.16
-0.04182,1.02,0.16
-0.0418,0.98,0.2
-0.04178,0.98,0.2
-0.04176,0.94,0.2
-0.04174,0.94,0.2
-0.04172,1.02,0.24
-0.0417,0.98,0.16
-0.04168,0.94,0.24
-0.04166,1.02,0.2
-0.04164,0.98,0.2
-0.04162,0.98,0.2
-0.0416,0.98,0.2
-0.04158,0.98,0.2
-0.04156,0.94,0.2
-0.04154,0.98,0.2
-0.04152,0.98,0.2
-0.0415,0.98,0.24
-0.04148,0.98,0.2
-0.04146,0.98,0.2
-0.04144,1.02,0.24
-0.04142,0.98,0.2
-0.0414,0.98,0.2
-0.04138,0.98,0.24
-0.04136,1.02,0.2
-0.04134,0.98,0.24
-0.04132,0.98,0.24
-0.0413,0.98,0.24
-0.04128,0.98,0.2
-0.04126,0.94,0.24
-0.04124,1.02,0.24
-0.04122,0.98,0.28
-0.0412,0.98,0.24
-0.04118,0.98,0.24
-0.04116,1.02,0.24
-0.04114,0.98,0.2
-0.04112,0.98,0.24
-0.0411,0.98,0.24
-0.04108,0.98,0.24
-0.04106,0.98,0.24
-0.04104,0.98,0.28
-0.04102,0.98,0.2
-0.041,0.94,0.24
-0.04098,0.98,0.24
-0.04096,0.94,0.24
-0.04094,0.98,0.28
-0.04092,1.02,0.28
-0.0409,0.98,0.24
-0.04088,0.94,0.28
-0.04086,0.98,0.24
-0.04084,0.98,0.28
-0.04082,0.98,0.28
-0.0408,1.02,0.28
-0.04078,1.02,0.24
-0.04076,0.98,0.28
-0.04074,0.98,0.28
-0.04072,0.98,0.32
-0.0407,0.98,0.24
-0.04068,0.98,0.32
-0.04066,0.98,0.28
-0.04064,0.98,0.28
-0.04062,0.98,0.28
-0.0406,0.98,0.28
-0.04058,0.98,0.28
-0.04056,0.98,0.36
-0.04054,0.98,0.28
-0.04052,0.98,0.28
-0.0405,1.02,0.32
-0.04048,1.02,0.32
-0.04046,0.98,0.28
-0.04044,0.94,0.32
-0.04042,0.98,0.28
-0.0404,0.98,0.28
-0.04038,0.98,0.28
-0.04036,0.98,0.32
-0.04034,1.02,0.28
-0.04032,0.98,0.32
-0.0403,0.98,0.32
-0.04028,0.98,0.24
-0.04026,1.02,0.32
-0.04024,1.02,0.32
-0.04022,0.98,0.32
-0.0402,0.98,0.28
-0.04018,0.98,0.32
-0.04016,0.98,0.32
-0.04014,0.98,0.32
-0.04012,0.98,0.32
-0.0401,0.98,0.32
-0.04008,0.94,0.32
-0.04006,1.02,0.28
-0.04004,0.98,0.36
-0.04002,0.98,0.36
-0.04,0.98,0.32
-0.03998,1.02,0.32
-0.03996,0.98,0.32
-0.03994,0.98,0.32
-0.03992,0.98,0.32
-0.0399,0.98,0.36
-0.03988,0.98,0.36
-0.03986,1.02,0.36
-0.03984,0.98,0.32
-0.03982,1.02,0.36
-0.0398,0.98,0.36
-0.03978,0.98,0.4
-0.03976,0.98,0.36
-0.03974,0.98,0.36
-0.03972,0.98,0.4
-0.0397,1.02,0.32
-0.03968,0.98,0.36
-0.03966,0.98,0.36
-0.03964,0.98,0.36
-0.03962,1.02,0.36
-0.0396,0.98,0.32
-0.03958,0.98,0.36
-0.03956,0.98,0.32
-0.03954,0.98,0.36
-0.03952,0.98,0.36
-0.0395,0.98,0.36
-0.03948,0.98,0.4
-0.03946,1.02,0.36
-0.03944,0.98,0.36
-0.03942,1.02,0.36
-0.0394,1.02,0.36
-0.03938,0.98,0.32
-0.03936,0.98,0.36
-0.03934,0.98,0.36
-0.03932,0.98,0.4
-0.0393,0.98,0.36
-0.03928,0.98,0.36
-0.03926,0.98,0.36
-0.03924,0.98,0.36
-0.03922,0.98,0.36
-0.0392,0.98,0.4
-0.03918,0.98,0.36
-0.03916,0.98,0.4
-0.03914,0.98,0.4
-0.03912,0.98,0.4
-0.0391,1.02,0.36
-0.03908,0.98,0.36
-0.03906,1.02,0.36
-0.03904,0.98,0.36
-0.03902,0.94,0.44
-0.039,0.98,0.4
-0.03898,0.98,0.36
-0.03896,1.02,0.4
-0.03894,0.98,0.4
-0.03892,0.98,0.36
-0.0389,0.98,0.4
-0.03888,0.98,0.44
-0.03886,0.98,0.4
-0.03884,0.98,0.44
-0.03882,0.98,0.4
-0.0388,0.98,0.44
-0.03878,0.98,0.4
-0.03876,0.98,0.4
-0.03874,1.02,0.36
-0.03872,0.98,0.4
-0.0387,0.98,0.36
-0.03868,0.98,0.44
-0.03866,1.02,0.44
-0.03864,0.98,0.44
-0.03862,0.98,0.4
-0.0386,0.98,0.4
-0.03858,0.98,0.4
-0.03856,1.02,0.44
-0.03854,0.98,0.44
-0.03852,0.98,0.44
-0.0385,0.94,0.44
-0.03848,0.98,0.44
-0.03846,0.98,0.44
-0.03844,1.02,0.4
-0.03842,0.98,0.44
-0.0384,0.98,0.44
-0.03838,1.02,0.4
-0.03836,1.02,0.44
-0.03834,1.02,0.48
-0.03832,0.98,0.44
-0.0383,1.02,0.4
-0.03828,0.98,0.48
-0.03826,0.98,0.44
-0.03824,0.98,0.48
-0.03822,1.02,0.44
-0.0382,0.98,0.48
-0.03818,0.98,0.4
-0.03816,0.98,0.44
-0.03814,0.98,0.48
-0.03812,0.98,0.48
-0.0381,1.02,0.44
-0.03808,0.98,0.48
-0.03806,1.02,0.48
-0.03804,1.02,0.44
-0.03802,0.98,0.48
-0.038,0.98,0.44
-0.03798,0.98,0.44
-0.03796,1.02,0.48
-0.03794,0.98,0.44
-0.03792,1.02,0.48
-0.0379,1.02,0.48
-0.03788,0.98,0.48
-0.03786,0.98,0.48
-0.03784,0.94,0.48
-0.03782,0.94,0.48
-0.0378,0.98,0.44
-0.03778,0.94,0.48
-0.03776,0.98,0.44
-0.03774,0.98,0.48
-0.03772,0.98,0.48
-0.0377,0.98,0.48
-0.03768,1.02,0.48
-0.03766,1.02,0.48
-0.03764,0.98,0.44
-0.03762,0.98,0.48
-0.0376,0.98,0.48
-0.03758,0.98,0.48
-0.03756,0.98,0.48
-0.03754,0.98,0.48
-0.03752,0.98,0.48
-0.0375,0.98,0.48
-0.03748,0.94,0.48
-0.03746,0.98,0.52
-0.03744,0.98,0.48
-0.03742,0.98,0.48
-0.0374,0.98,0.48
-0.03738,0.98,0.48
-0.03736,0.98,0.44
-0.03734,0.98,0.52
-0.03732,0.98,0.48
-0.0373,0.94,0.48
-0.03728,0.98,0.48
-0.03726,0.98,0.48
-0.03724,0.98,0.48
-0.03722,0.98,0.48
-0.0372,1.02,0.48
-0.03718,1.02,0.52
-0.03716,0.98,0.48
-0.03714,0.98,0.52
-0.03712,0.98,0.52
-0.0371,0.98,0.52
-0.03708,1.02,0.52
-0.03706,0.98,0.52
-0.03704,0.98,0.52
-0.03702,0.98,0.52
-0.037,0.98,0.52
-0.03698,0.98,0.52
-0.03696,0.98,0.52
-0.03694,0.94,0.48
-0.03692,0.98,0.52
-0.0369,0.98,0.52
-0.03688,0.98,0.52
-0.03686,0.98,0.52
-0.03684,0.94,0.48
-0.03682,0.98,0.52
-0.0368,0.98,0.48
-0.03678,1.02,0.52
-0.03676,1.02,0.52
-0.03674,1.02,0.56
-0.03672,0.98,0.52
-0.0367,0.98,0.52
-0.03668,1.02,0.52
-0.03666,0.98,0.56
-0.03664,0.98,0.52
-0.03662,0.98,0.52
-0.0366,0.98,0.52
-0.03658,0.98,0.52
-0.03656,0.98,0.52
-0.03654,0.98,0.52
-0.03652,0.98,0.52
-0.0365,0.98,0.52
-0.03648,0.98,0.48
-0.03646,0.98,0.52
-0.03644,0.98,0.52
-0.03642,1.02,0.56
-0.0364,1.02,0.52
-0.03638,0.98,0.52
-0.03636,0.98,0.52
-0.03634,0.98,0.52
-0.03632,0.98,0.56
-0.0363,0.98,0.56
-0.03628,0.98,0.52
-0.03626,0.98,0.56
-0.03624,0.98,0.52
-0.03622,0.98,0.56
-0.0362,0.94,0.56
-0.03618,0.98,0.52
-0.03616,0.98,0.56
-0.03614,0.98,0.56
-0.03612,1.02,0.52
-0.0361,0.98,0.56
-0.03608,0.98,0.56
-0.03606,0.98,0.56
-0.03604,0.94,0.56
-0.03602,0.98,0.56
-0.036,0.98,0.52
-0.03598,0.98,0.52
-0.03596,1.02,0.56
-0.03594,0.98,0.56
-0.03592,0.98,0.52
-0.0359,0.98,0.56
-0.03588,1.02,0.6
-0.03586,0.98,0.52
-0.03584,0.98,0.6
-0.03582,0.98,0.56
-0.0358,0.98,0.6
-0.03578,0.98,0.56
-0.03576,0.98,0.6
-0.03574,0.98,0.56
-0.03572,0.98,0.56
-0.0357,0.98,0.56
-0.03568,1.02,0.6
-0.03566,1.02,0.6
-0.03564,0.98,0.6
-0.03562,0.98,0.6
-0.0356,1.02,0.6
-0.03558,0.98,0.56
-0.03556,0.98,0.56
-0.03554,0.98,0.52
-0.03552,1.02,0.56
-0.0355,0.98,0.6
-0.03548,0.98,0.56
-0.03546,0.98,0.6
-0.03544,0.98,0.56
-0.03542,0.98,0.56
-0.0354,0.98,0.6
-0.03538,0.98,0.6
-0.03536,0.98,0.56
-0.03534,0.98,0.56
-0.03532,0.98,0.6
-0.0353,1.02,0.6
-0.03528,0.98,0.56
-0.03526,0.98,0.6
-0.03524,0.98,0.6
-0.03522,0.98,0.56
-0.0352,0.98,0.64
-0.03518,0.98,0.6
-0.03516,1.02,0.56
-0.03514,0.98,0.6
-0.03512,0.98,0.64
-0.0351,0.98,0.6
-0.03508,0.98,0.6
-0.03506,0.98,0.6
-0.03504,0.98,0.64
-0.03502,0.98,0.64
-0.035,0.98,0.6
-0.03498,0.98,0.64
-0.03496,0.98,0.6
-0.03494,0.98,0.6
-0.03492,0.98,0.6
-0.0349,0.98,0.6
-0.03488,1.02,0.6
-0.03486,0.98,0.6
-0.03484,1.02,0.6
-0.03482,1.02,0.6
-0.0348,0.98,0.6
-0.03478,1.02,0.6
-0.03476,0.98,0.6
-0.03474,0.98,0.6
-0.03472,0.98,0.6
-0.0347,0.98,0.64
-0.03468,0.98,0.6
-0.03466,1.02,0.64
-0.03464,0.98,0.6
-0.03462,0.98,0.6
-0.0346,0.98,0.64
-0.03458,0.94,0.6
-0.03456,0.98,0.6
-0.03454,0.98,0.6
-0.03452,1.02,0.64
-0.0345,1.02,0.64
-0.03448,0.98,0.6
-0.03446,0.98,0.6
-0.03444,0.98,0.6
-0.03442,0.98,0.64
-0.0344,0.98,0.64
-0.03438,1.02,0.64
-0.03436,0.98,0.64
-0.03434,0.98,0.64
-0.03432,0.98,0.6
-0.0343,1.02,0.64
-0.03428,0.98,0.64
-0.03426,0.98,0.64
-0.03424,0.98,0.64
-0.03422,1.02,0.64
-0.0342,0.98,0.6
-0.03418,1.02,0.64
-0.03416,0.98,0.64
-0.03414,0.98,0.64
-0.03412,0.98,0.64
-0.0341,0.98,0.64
-0.03408,1.02,0.6
-0.03406,0.98,0.6
-0.03404,0.98,0.68
-0.03402,0.98,0.64
-0.034,0.98,0.68
-0.03398,1.02,0.64
-0.03396,0.98,0.64
-0.03394,0.98,0.64
-0.03392,0.98,0.64
-0.0339,0.98,0.64
-0.03388,0.94,0.64
-0.03386,0.98,0.64
-0.03384,0.98,0.64
-0.03382,0.98,0.64
-0.0338,0.98,0.68
-0.03378,0.98,0.64
-0.03376,0.98,0.68
-0.03374,1.02,0.64
-0.03372,0.98,0.64
-0.0337,0.98,0.64
-0.03368,0.98,0.68
-0.03366,1.02,0.64
-0.03364,0.98,0.68
-0.03362,0.98,0.64
-0.0336,0.98,0.68
-0.03358,1.02,0.64
-0.03356,0.98,0.64
-0.03354,0.98,0.64
-0.03352,0.98,0.64
-0.0335,1.02,0.64
-0.03348,0.98,0.68
-0.03346,0.98,0.64
-0.03344,0.98,0.64
-0.03342,0.98,0.64
-0.0334,0.98,0.68
-0.03338,0.98,0.68
-0.03336,0.98,0.64
-0.03334,1.02,0.64
-0.03332,0.98,0.64
-0.0333,0.98,0.68
-0.03328,0.98,0.68
-0.03326,1.02,0.68
-0.03324,0.98,0.64
-0.03322,0.98,0.68
-0.0332,0.98,0.68
-0.03318,0.98,0.68
-0.03316,1.02,0.64
-0.03314,0.98,0.68
-0.03312,0.98,0.68
-0.0331,0.98,0.68
-0.03308,0.98,0.64
-0.03306,0.98,0.68
-0.03304,0.98,0.68
-0.03302,0.98,0.64
-0.033,0.94,0.64
-0.03298,0.98,0.68
-0.03296,1.02,0.68
-0.03294,0.98,0.68
-0.03292,0.98,0.68
-0.0329,0.94,0.72
-0.03288,0.98,0.68
-0.03286,0.98,0.68
-0.03284,0.98,0.68
-0.03282,1.02,0.68
-0.0328,0.98,0.68
-0.03278,1.02,0.68
-0.03276,0.98,0.68
-0.03274,0.98,0.68
-0.03272,0.98,0.68
-0.0327,0.98,0.68
-0.03268,1.02,0.68
-0.03266,1.02,0.64
-0.03264,0.98,0.68
-0.03262,0.98,0.72
-0.0326,0.98,0.68
-0.03258,0.94,0.68
-0.03256,0.98,0.72
-0.03254,0.98,0.68
-0.03252,1.02,0.68
-0.0325,0.98,0.68
-0.03248,0.98,0.68
-0.03246,1.02,0.68
-0.03244,0.98,0.68
-0.03242,0.98,0.68
-0.0324,1.02,0.68
-0.03238,0.98,0.68
-0.03236,0.98,0.72
-0.03234,0.98,0.68
-0.03232,0.98,0.68
-0.0323,0.98,0.72
-0.03228,1.02,0.68
-0.03226,0.98,0.68
-0.03224,0.98,0.68
-0.03222,0.98,0.68
-0.0322,0.98,0.68
-0.03218,0.98,0.72
-0.03216,0.98,0.68
-0.03214,1.02,0.72
-0.03212,1.02,0.68
-0.0321,0.98,0.68
-0.03208,1.02,0.68
-0.03206,0.98,0.68
-0.03204,0.98,0.68
-0.03202,0.98,0.72
-0.032,0.98,0.72
-0.03198,0.98,0.72
-0.03196,0.98,0.68
-0.03194,0.98,0.68
-0.03192,0.98,0.68
-0.0319,0.98,0.68
-0.03188,0.98,0.72
-0.03186,0.98,0.68
-0.03184,1.02,0.72
-0.03182,0.98,0.68
-0.0318,0.98,0.68
-0.03178,0.98,0.72
-0.03176,0.98,0.72
-0.03174,0.98,0.72
-0.03172,1.02,0.72
-0.0317,0.98,0.72
-0.03168,0.94,0.72
-0.03166,0.98,0.72
-0.03164,1.02,0.72
-0.03162,0.98,0.68
-0.0316,1.02,0.72
-0.03158,0.98,0.72
-0.03156,0.94,0.72
-0.03154,0.98,0.72
-0.03152,1.02,0.72
-0.0315,0.98,0.72
-0.03148,1.02,0.72
-0.03146,0.98,0.76
-0.03144,0.98,0.72
-0.03142,0.98,0.68
-0.0314,0.98,0.72
-0.03138,1.02,0.72
-0.03136,0.98,0.72
-0.03134,0.98,0.72
-0.03132,0.98,0.72
-0.0313,0.98,0.72
-0.03128,0.98,0.72
-0.03126,1.02,0.72
-0.03124,0.98,0.72
-0.03122,0.98,0.72
-0.0312,1.02,0.72
-0.03118,0.98,0.72
-0.03116,0.98,0.72
-0.03114,1.02,0.76
-0.03112,0.98,0.72
-0.0311,0.98,0.72
-0.03108,0.98,0.72
-0.03106,0.98,0.68
-0.03104,0.98,0.72
-0.03102,0.98,0.76
-0.031,0.98,0.72
-0.03098,0.98,0.72
-0.03096,0.98,0.72
-0.03094,1.02,0.72
-0.03092,0.98,0.72
-0.0309,0.94,0.76
-0.03088,0.98,0.72
-0.03086,0.98,0.72
-0.03084,0.98,0.72
-0.03082,1.02,0.72
-0.0308,0.98,0.72
-0.03078,0.98,0.72
-0.03076,0.98,0.72
-0.03074,0.98,0.72
-0.03072,0.98,0.72
-0.0307,0.98,0.72
-0.03068,0.98,0.72
-0.03066,0.98,0.72
-0.03064,0.98,0.72
-0.03062,0.98,0.76
-0.0306,0.98,0.76
-0.03058,1.02,0.72
-0.03056,1.02,0.72
-0.03054,0.98,0.76
-0.03052,0.98,0.72
-0.0305,0.98,0.72
-0.03048,0.98,0.76
-0.03046,0.98,0.72
-0.03044,1.02,0.76
-0.03042,0.98,0.72
-0.0304,1.02,0.76
-0.03038,1.02,0.76
-0.03036,0.98,0.76
-0.03034,1.06,0.76
-0.03032,0.98,0.72
-0.0303,1.02,0.76
-0.03028,0.98,0.76
-0.03026,0.98,0.72
-0.03024,0.98,0.76
-0.03022,1.02,0.72
-0.0302,1.02,0.76
-0.03018,0.98,0.72
-0.03016,0.98,0.76
-0.03014,0.98,0.76
-0.03012,0.98,0.76
-0.0301,0.98,0.76
-0.03008,0.98,0.76
-0.03006,1.02,0.72
-0.03004,1.02,0.72
-0.03002,0.98,0.76
