Model,MDO34,
-0.05208,0.64,0.62
-0.05206,0.6,0.58
-0.05204,0.6,0.54
-0.05202,0.56,0.54
-0.052,0.56,0.5
-0.05198,0.48,0.42
-0.05196,0.48,0.46
-0.05194,0.44,0.38
-0.05192,0.4,0.38
-0.0519,0.36,0.34
-0.05188,0.32,0.3
-0.05186,0.28,0.26
-0.05184,0.28,0.18
-0.05182,0.16,0.18
-0.0518,0.16,0.09999999
-0.05178,0.16,0.18
-0.05176,0.08,0.06
-0.05174,0.04,0.02
-0.05172,0.04,0.02
-0.0517,0,-0.02
-0.05168,-0.08,-0.09999999
-0.05166,-0.12,-0.14
-0.05164,-0.12,-0.14
-0.05162,-0.16,-0.22
-0.0516,-0.2,-0.22
-0.05158,-0.24,-0.26
-0.05156,-0.28,-0.3
-0.05154,-0.32,-0.34
-0.05152,-0.36,-0.38
-0.0515,-0.36,-0.38
-0.05148,-0.44,-0.46
-0.05146,-0.48,-0.5
-0.05144,-0.48,-0.5
-0.05142,-0.52,-0.5
-0.0514,-0.56,-0.58
-0.05138,-0.6,-0.66
-0.05136,-0.64,-0.62
-0.05134,-0.64,-0.66
-0.05132,-0.68,-0.74
-0.0513,-0.72,-0.7
-0.05128,-0.72,-0.78
-0.05126,-0.76,-0.78
-0.05124,-0.8,-0.78
-0.05122,-0.8,-0.82
-0.0512,-0.84,-0.86
-0.05118,-0.88,-0.86
-0.05116,-0.88,-0.86
-0.05114,-0.92,-0.86
-0.05112,-0.88,-0.86
-0.0511,-0.96,-0.9
-0.05108,-0.96,-0.86
-0.05106,-0.96,-0.94
-0.05104,-0.92,-0.94
-0.05102,-1,-0.94
-0.051,-1,-0.94
-0.05098,-1,-0.98
-0.05096,-1,-0.98
-0.05094,-1,-0.98
-0.05092,-1.04,-0.98
-0.0509,-1.04,-0.94
-0.05088,-0.96,-0.98
-0.05086,-1.04,-0.98
-0.05084,-1.04,-0.94
-0.05082,-1.04,-0.98
-0.0508,-1.04,-0.98
-0.05078,-1,-0.94
-0.05076,-1,-0.94
-0.05074,-1,-0.98
-0.05072,-1,-0.94
-0.0507,-0.96,-0.94
-0.05068,-0.96,-0.9
-0.05066,-0.96,-0.86
-0.05064,-0.88,-0.86
-0.05062,-0.92,-0.86
-0.0506,-0.92,-0.86
-0.05058,-0.84,-0.78
-0.05056,-0.84,-0.82
-0.05054,-0.84,-0.78
-0.05052,-0.8,-0.78
-0.0505,-0.8,-0.74
-0.05048,-0.76,-0.7
-0.05046,-0.76,-0.7
-0.05044,-0.72,-0.66
-0.05042,-0.68,-0.62
-0.0504,-0.64,-0.58
-0.05038,-0.6,-0.58
-0.05036,-0.6,-0.54
-0.05034,-0.56,-0.46
-0.05032,-0.56,-0.5
-0.0503,-0.52,-0.42
-0.05028,-0.44,-0.42
-0.05026,-0.44,-0.34
-0.05024,-0.4,-0.34
-0.05022,-0.36,-0.3
-0.0502,-0.32,-0.22
-0.05018,-0.28,-0.22
-0.05016,-0.24,-0.18
-0.05014,-0.24,-0.14
-0.05012,-0.2,-0.09999999
-0.0501,-0.16,-0.06
-0.05008,-0.12,-0.02
-0.05006,-0.08,0.02
-0.05004,-0.04,0.06
-0.05002,0.04,0.09999999
-0.05,0.08,0.09999999
-0.04998,0.08,0.18
-0.04996,0.12,0.22
-0.04994,0.12,0.26
-0.04992,0.2,0.26
-0.0499,0.24,0.34
-0.04988,0.28,0.34
-0.04986,0.32,0.38
-0.04984,0.32,0.42
-0.04982,0.36,0.46
-0.0498,0.4,0.5
-0.04978,0.44,0.54
-0.04976,0.48,0.54
-0.04974,0.52,0.58
-0.04972,0.52,0.62
-0.0497,0.6,0.66
-0.04968,0.6,0.66
-0.04966,0.64,0.7
-0.04964,0.68,0.74
-0.04962,0.72,0.74
-0.0496,0.72,0.78
-0.04958,0.76,0.78
-0.04956,0.76,0.86
-0.04954,0.8,0.86
-0.04952,0.84,0.86
-0.0495,0.84,0.86
-0.04948,0.88,0.94
-0.04946,0.88,0.94
-0.04944,0.88,0.94
-0.04942,0.92,0.94
-0.0494,0.92,0.98
-0.04938,0.96,0.94
-0.04936,0.96,0.98
-0.04934,0.96,0.98
-0.04932,0.96,1.02
-0.0493,1,1.02
-0.04928,0.96,1.02
-0.04926,0.96,1.02
-0.04924,1,1.02
-0.04922,1,1.06
-0.0492,0.96,1.02
-0.04918,1,1.02
-0.04916,1.04,1.02
-0.04914,0.96,1.02
-0.04912,1,0.98
-0.0491,0.96,1.02
-0.04908,0.96,0.98
-0.04906,0.96,0.94
-0.04904,0.96,0.94
-0.04902,0.92,0.94
-0.049,0.92,0.9
-0.04898,0.92,0.9
-0.04896,0.88,0.9
-0.04894,0.88,0.9
-0.04892,0.84,0.82
-0.0489,0.84,0.82
-0.04888,0.84,0.82
-0.04886,0.8,0.78
-0.04884,0.76,0.74
-0.04882,0.72,0.74
-0.0488,0.68,0.66
-0.04878,0.68,0.66
-0.04876,0.68,0.66
-0.04874,0.64,0.62
-0.04872,0.6,0.62
-0.0487,0.56,0.54
-0.04868,0.56,0.54
-0.04866,0.52,0.5
-0.04864,0.48,0.46
-0.04862,0.44,0.46
-0.0486,0.44,0.38
-0.04858,0.36,0.34
-0.04856,0.36,0.3
-0.04854,0.28,0.26
-0.04852,0.24,0.22
-0.0485,0.24,0.22
-0.04848,0.2,0.14
-0.04846,0.16,0.14
-0.04844,0.12,0.09999999
-0.04842,0.04,0.06
-0.0484,0.04,0.02
-0.04838,0.04,-0.02
-0.04836,-0.04,-0.02
-0.04834,-0.08,-0.09999999
-0.04832,-0.12,-0.14
-0.0483,-0.12,-0.18
-0.04828,-0.2,-0.22
-0.04826,-0.2,-0.26
-0.04824,-0.24,-0.3
-0.04822,-0.28,-0.34
-0.0482,-0.32,-0.34
-0.04818,-0.36,-0.38
-0.04816,-0.4,-0.42
-0.04814,-0.44,-0.46
-0.04812,-0.48,-0.5
-0.0481,-0.48,-0.54
-0.04808,-0.52,-0.54
-0.04806,-0.56,-0.58
-0.04804,-0.6,-0.62
-0.04802,-0.64,-0.62
-0.048,-0.64,-0.7
-0.04798,-0.68,-0.7
-0.04796,-0.72,-0.74
-0.04794,-0.76,-0.78
-0.04792,-0.8,-0.78
-0.0479,-0.8,-0.82
-0.04788,-0.84,-0.82
-0.04786,-0.84,-0.86
-0.04784,-0.84,-0.86
-0.04782,-0.88,-0.86
-0.0478,-0.92,-0.9
-0.04778,-0.88,-0.9
-0.04776,-0.96,-0.9
-0.04774,-0.96,-0.94
-0.04772,-0.96,-0.98
-0.0477,-1,-0.94
-0.04768,-0.96,-0.98
-0.04766,-1.04,-0.98
-0.04764,-1,-0.94
-0.04762,-1,-0.94
-0.0476,-1.04,-0.98
-0.04758,-1.04,-0.98
-0.04756,-1.04,-0.94
-0.04754,-1.04,-0.98
-0.04752,-1.04,-0.94
-0.0475,-1.04,-0.94
-0.04748,-1,-0.94
-0.04746,-1,-0.98
-0.04744,-1,-0.94
-0.04742,-1,-0.9
-0.0474,-1,-0.9
-0.04738,-1,-0.94
-0.04736,-0.96,-0.94
-0.04734,-0.96,-0.9
-0.04732,-0.96,-0.9
-0.0473,-0.92,-0.86
-0.04728,-0.92,-0.86
-0.04726,-0.88,-0.82
-0.04724,-0.84,-0.82
-0.04722,-0.88,-0.78
-0.0472,-0.84,-0.78
-0.04718,-0.8,-0.74
-0.04716,-0.8,-0.74
-0.04714,-0.76,-0.7
-0.04712,-0.72,-0.66
-0.0471,-0.68,-0.62
-0.04708,-0.68,-0.62
-0.04706,-0.6,-0.58
-0.04704,-0.6,-0.54
-0.04702,-0.56,-0.54
-0.047,-0.56,-0.5
-0.04698,-0.52,-0.46
-0.04696,-0.52,-0.38
-0.04694,-0.48,-0.38
-0.04692,-0.4,-0.34
-0.0469,-0.4,-0.3
-0.04688,-0.36,-0.26
-0.04686,-0.32,-0.22
-0.04684,-0.28,-0.18
-0.04682,-0.24,-0.14
-0.0468,-0.2,-0.14
-0.04678,-0.16,-0.09999999
-0.04676,-0.16,-0.02
-0.04674,-0.04,-0.02
-0.04672,-0.04,0.02
-0.0467,-0.04,0.06
-0.04668,0.04,0.09999999
-0.04666,0.08,0.14
-0.04664,0.12,0.18
-0.04662,0.16,0.22
-0.0466,0.16,0.26
-0.04658,0.2,0.3
-0.04656,0.24,0.34
-0.04654,0.28,0.38
-0.04652,0.32,0.42
-0.0465,0.36,0.46
-0.04648,0.4,0.46
-0.04646,0.44,0.5
-0.04644,0.48,0.54
-0.04642,0.52,0.58
-0.0464,0.52,0.58
-0.04638,0.56,0.62
-0.04636,0.6,0.66
-0.04634,0.6,0.7
-0.04632,0.64,0.7
-0.0463,0.68,0.74
-0.04628,0.72,0.78
-0.04626,0.72,0.78
-0.04624,0.72,0.82
-0.04622,0.8,0.82
-0.0462,0.8,0.86
-0.04618,0.84,0.86
-0.04616,0.84,0.9
-0.04614,0.84,0.94
-0.04612,0.88,0.94
-0.0461,0.92,0.94
-0.04608,0.92,0.94
-0.04606,0.96,0.94
-0.04604,0.96,0.98
-0.04602,0.92,0.98
-0.046,0.96,0.98
-0.04598,0.96,0.98
-0.04596,0.96,1.02
-0.04594,1,0.98
-0.04592,0.96,1.02
-0.0459,1,1.02
-0.04588,0.96,1.06
-0.04586,1,1.06
-0.04584,0.96,0.98
-0.04582,1,1.02
-0.0458,1,0.98
-0.04578,0.96,0.98
-0.04576,1,0.98
-0.04574,0.96,0.98
-0.04572,0.96,0.94
-0.0457,0.96,0.94
-0.04568,0.92,0.9
-0.04566,0.88,0.94
-0.04564,0.92,0.94
-0.04562,0.88,0.9
-0.0456,0.92,0.86
-0.04558,0.84,0.82
-0.04556,0.84,0.82
-0.04554,0.8,0.82
-0.04552,0.8,0.78
-0.0455,0.76,0.74
-0.04548,0.76,0.7
-0.04546,0.72,0.66
-0.04544,0.68,0.66
-0.04542,0.64,0.66
-0.0454,0.64,0.62
-0.04538,0.6,0.54
-0.04536,0.56,0.54
-0.04534,0.56,0.46
-0.04532,0.52,0.46
-0.0453,0.48,0.42
-0.04528,0.44,0.42
-0.04526,0.36,0.38
-0.04524,0.36,0.34
-0.04522,0.32,0.3
-0.0452,0.28,0.26
-0.04518,0.24,0.22
-0.04516,0.2,0.18
-0.04514,0.16,0.14
-0.04512,0.16,0.14
-0.0451,0.12,0.06
-0.04508,0.08,0.02
-0.04506,0,0.02
-0.04504,0,-0.02
-0.04502,-0.04,-0.06
-0.045,-0.12,-0.09999999
-0.04498,-0.12,-0.14
-0.04496,-0.16,-0.22
-0.04494,-0.2,-0.22
-0.04492,-0.24,-0.26
-0.0449,-0.24,-0.3
-0.04488,-0.28,-0.34
-0.04486,-0.32,-0.34
-0.04484,-0.4,-0.38
-0.04482,-0.44,-0.42
-0.0448,-0.48,-0.46
-0.04478,-0.48,-0.5
-0.04476,-0.52,-0.54
-0.04474,-0.56,-0.54
-0.04472,-0.6,-0.62
-0.0447,-0.6,-0.62
-0.04468,-0.64,-0.66
-0.04466,-0.68,-0.7
-0.04464,-0.72,-0.7
-0.04462,-0.72,-0.74
-0.0446,-0.76,-0.78
-0.04458,-0.8,-0.78
-0.04456,-0.8,-0.78
-0.04454,-0.8,-0.86
-0.04452,-0.84,-0.86
-0.0445,-0.88,-0.86
-0.04448,-0.88,-0.9
-0.04446,-0.88,-0.86
-0.04444,-0.92,-0.9
-0.04442,-0.96,-0.9
-0.0444,-0.96,-0.94
-0.04438,-0.96,-0.94
-0.04436,-0.96,-0.94
-0.04434,-1,-0.94
-0.04432,-1,-0.98
-0.0443,-1,-0.94
-0.04428,-1,-0.98
-0.04426,-1,-0.98
-0.04424,-1,-0.98
-0.04422,-1,-0.98
-0.0442,-1,-0.98
-0.04418,-1,-0.98
-0.04416,-1,-0.94
-0.04414,-1,-0.94
-0.04412,-1.04,-0.94
-0.0441,-0.96,-0.94
-0.04408,-1,-0.94
-0.04406,-0.96,-0.9
-0.04404,-0.96,-0.94
-0.04402,-0.96,-0.9
-0.044,-0.96,-0.9
-0.04398,-0.92,-0.9
-0.04396,-0.92,-0.86
-0.04394,-0.92,-0.86
-0.04392,-0.88,-0.82
-0.0439,-0.88,-0.82
-0.04388,-0.8,-0.78
-0.04386,-0.8,-0.78
-0.04384,-0.8,-0.7
-0.04382,-0.76,-0.7
-0.0438,-0.72,-0.66
-0.04378,-0.72,-0.66
-0.04376,-0.72,-0.62
-0.04374,-0.68,-0.58
-0.04372,-0.64,-0.62
-0.0437,-0.6,-0.54
-0.04368,-0.6,-0.54
-0.04366,-0.52,-0.5
-0.04364,-0.52,-0.46
-0.04362,-0.48,-0.42
-0.0436,-0.44,-0.38
-0.04358,-0.4,-0.3
-0.04356,-0.36,-0.3
-0.04354,-0.32,-0.3
-0.04352,-0.28,-0.22
-0.0435,-0.24,-0.18
-0.04348,-0.24,-0.18
-0.04346,-0.2,-0.09999999
-0.04344,-0.16,-0.06
-0.04342,-0.08,-0.02
-0.0434,-0.08,0.02
-0.04338,-0.04,0.02
-0.04336,0,0.06
-0.04334,0.04,0.09999999
-0.04332,0.08,0.14
-0.0433,0.08,0.18
-0.04328,0.16,0.22
-0.04326,0.2,0.26
-0.04324,0.24,0.3
-0.04322,0.24,0.34
-0.0432,0.32,0.38
-0.04318,0.36,0.38
-0.04316,0.4,0.46
-0.04314,0.44,0.46
-0.04312,0.44,0.5
-0.0431,0.48,0.54
-0.04308,0.48,0.58
-0.04306,0.52,0.62
-0.04304,0.6,0.62
-0.04302,0.6,0.66
-0.043,0.64,0.66
-0.04298,0.68,0.74
-0.04296,0.68,0.74
-0.04294,0.72,0.78
-0.04292,0.72,0.78
-0.0429,0.76,0.82
-0.04288,0.84,0.86
-0.04286,0.84,0.86
-0.04284,0.84,0.9
-0.04282,0.84,0.9
-0.0428,0.88,0.9
-0.04278,0.92,0.94
-0.04276,0.92,0.94
-0.04274,0.92,0.98
-0.04272,0.96,0.98
-0.0427,0.96,0.98
-0.04268,0.96,1.02
-0.04266,0.96,0.98
-0.04264,0.96,1.02
-0.04262,1,1.02
-0.0426,1,1.02
-0.04258,1,1.02
-0.04256,1,1.06
-0.04254,1,1.02
-0.04252,1,0.98
-0.0425,1,1.02
-0.04248,1.04,0.98
-0.04246,1,0.98
-0.04244,0.96,0.94
-0.04242,1,0.98
-0.0424,0.96,0.94
-0.04238,0.96,0.94
-0.04236,0.92,0.94
-0.04234,0.88,0.9
-0.04232,0.92,0.94
-0.0423,0.88,0.9
-0.04228,0.88,0.86
-0.04226,0.88,0.82
-0.04224,0.8,0.82
-0.04222,0.84,0.82
-0.0422,0.8,0.78
-0.04218,0.76,0.78
-0.04216,0.72,0.74
-0.04214,0.72,0.66
-0.04212,0.72,0.7
-0.0421,0.64,0.62
-0.04208,0.64,0.62
-0.04206,0.64,0.58
-0.04204,0.6,0.54
-0.04202,0.56,0.54
-0.042,0.52,0.5
-0.04198,0.52,0.46
-0.04196,0.44,0.42
-0.04194,0.44,0.42
-0.04192,0.4,0.38
-0.0419,0.4,0.3
-0.04188,0.32,0.3
-0.04186,0.28,0.26
-0.04184,0.2,0.22
-0.04182,0.2,0.14
-0.0418,0.16,0.14
-0.04178,0.08,0.09999999
-0.04176,0.08,0.09999999
-0.04174,0.04,0.02
-0.04172,0.04,0.02
-0.0417,-0.04,-0.02
-0.04168,-0.04,-0.09999999
-0.04166,-0.08,-0.14
-0.04164,-0.16,-0.14
-0.04162,-0.16,-0.22
-0.0416,-0.24,-0.22
-0.04158,-0.24,-0.26
-0.04156,-0.28,-0.3
-0.04154,-0.32,-0.3
-0.04152,-0.36,-0.38
-0.0415,-0.36,-0.42
-0.04148,-0.4,-0.42
-0.04146,-0.48,-0.5
-0.04144,-0.48,-0.5
-0.04142,-0.52,-0.54
-0.0414,-0.52,-0.62
-0.04138,-0.6,-0.58
-0.04136,-0.64,-0.66
-0.04134,-0.64,-0.66
-0.04132,-0.68,-0.7
-0.0413,-0.72,-0.74
-0.04128,-0.76,-0.7
-0.04126,-0.76,-0.82
-0.04124,-0.8,-0.78
-0.04122,-0.8,-0.82
-0.0412,-0.84,-0.82
-0.04118,-0.84,-0.86
-0.04116,-0.88,-0.86
-0.04114,-0.88,-0.86
-0.04112,-0.92,-0.9
-0.0411,-0.96,-0.9
-0.04108,-0.96,-0.9
-0.04106,-1,-0.94
-0.04104,-0.96,-0.94
-0.04102,-0.96,-0.98
-0.041,-1,-0.98
-0.04098,-1.08,-0.98
-0.04096,-1,-0.98
-0.04094,-1,-0.94
-0.04092,-1,-0.98
-0.0409,-1.04,-0.98
-0.04088,-1,-0.94
-0.04086,-1.04,-0.98
-0.04084,-1,-0.98
-0.04082,-1,-0.98
-0.0408,-1.04,-0.94
-0.04078,-1,-0.94
-0.04076,-1,-0.94
-0.04074,-1,-0.94
-0.04072,-1.04,-0.94
-0.0407,-0.96,-0.9
-0.04068,-0.96,-0.9
-0.04066,-0.92,-0.86
-0.04064,-0.92,-0.86
-0.04062,-0.92,-0.86
-0.0406,-0.88,-0.86
-0.04058,-0.88,-0.82
-0.04056,-0.88,-0.82
-0.04054,-0.84,-0.78
-0.04052,-0.84,-0.78
-0.0405,-0.76,-0.78
-0.04048,-0.76,-0.74
-0.04046,-0.72,-0.7
-0.04044,-0.72,-0.66
-0.04042,-0.68,-0.66
-0.0404,-0.64,-0.58
-0.04038,-0.6,-0.54
-0.04036,-0.6,-0.54
-0.04034,-0.56,-0.5
-0.04032,-0.52,-0.46
-0.0403,-0.48,-0.42
-0.04028,-0.44,-0.38
-0.04026,-0.44,-0.34
-0.04024,-0.4,-0.3
-0.04022,-0.36,-0.3
-0.0402,-0.32,-0.26
-0.04018,-0.24,-0.22
-0.04016,-0.24,-0.18
-0.04014,-0.2,-0.14
-0.04012,-0.16,-0.09999999
-0.0401,-0.12,-0.06
-0.04008,-0.12,0.02
-0.04006,-0.04,0.02
-0.04004,-0.04,0.06
-0.04002,0,0.14
-0.04,0.04,0.14
-0.03998,0.08,0.18
-0.03996,0.12,0.18
-0.03994,0.16,0.26
-0.03992,0.2,0.3
-0.0399,0.24,0.3
-0.03988,0.28,0.34
-0.03986,0.32,0.38
-0.03984,0.36,0.42
-0.03982,0.4,0.46
-0.0398,0.44,0.46
-0.03978,0.44,0.54
-0.03976,0.44,0.54
-0.03974,0.52,0.58
-0.03972,0.56,0.66
-0.0397,0.6,0.66
-0.03968,0.6,0.66
-0.03966,0.64,0.66
-0.03964,0.64,0.74
-0.03962,0.68,0.74
-0.0396,0.72,0.78
-0.03958,0.76,0.86
-0.03956,0.8,0.82
-0.03954,0.8,0.86
-0.03952,0.84,0.86
-0.0395,0.88,0.9
-0.03948,0.88,0.9
-0.03946,0.88,0.94
-0.03944,0.92,0.94
-0.03942,0.92,0.94
-0.0394,0.92,0.9
-0.03938,0.92,1.02
-0.03936,0.96,0.98
-0.03934,0.96,0.98
-0.03932,1,1.02
-0.0393,1,0.98
-0.03928,1,1.02
-0.03926,1.04,1.02
-0.03924,1,1.02
-0.03922,1,1.02
-0.0392,0.96,1.02
-0.03918,1,1.02
-0.03916,1,0.98
-0.03914,1,1.02
-0.03912,0.96,0.98
-0.0391,0.96,0.98
-0.03908,0.96,0.98
-0.03906,1,0.98
-0.03904,0.92,0.98
-0.03902,0.92,0.94
-0.039,0.92,0.94
-0.03898,0.88,0.9
-0.03896,0.88,0.9
-0.03894,0.88,0.86
-0.03892,0.84,0.86
-0.0389,0.84,0.82
-0.03888,0.84,0.82
-0.03886,0.8,0.82
-0.03884,0.76,0.74
-0.03882,0.72,0.74
-0.0388,0.72,0.74
-0.03878,0.72,0.66
-0.03876,0.68,0.66
-0.03874,0.64,0.62
-0.03872,0.6,0.62
-0.0387,0.56,0.58
-0.03868,0.52,0.5
-0.03866,0.52,0.5
-0.03864,0.48,0.46
-0.03862,0.44,0.42
-0.0386,0.44,0.42
-0.03858,0.36,0.34
-0.03856,0.36,0.3
-0.03854,0.28,0.26
-0.03852,0.24,0.26
-0.0385,0.2,0.18
-0.03848,0.2,0.14
-0.03846,0.16,0.14
-0.03844,0.12,0.06
-0.03842,0.08,0.06
-0.0384,0.04,0.02
-0.03838,0.04,-0.02
-0.03836,-0.04,-0.06
-0.03834,-0.08,-0.14
-0.03832,-0.12,-0.14
-0.0383,-0.16,-0.14
-0.03828,-0.2,-0.22
-0.03826,-0.2,-0.26
-0.03824,-0.28,-0.3
-0.03822,-0.32,-0.3
-0.0382,-0.32,-0.34
-0.03818,-0.36,-0.38
-0.03816,-0.4,-0.42
-0.03814,-0.44,-0.46
-0.03812,-0.44,-0.5
-0.0381,-0.52,-0.54
-0.03808,-0.56,-0.54
-0.03806,-0.56,-0.58
-0.03804,-0.6,-0.66
-0.03802,-0.64,-0.66
-0.038,-0.68,-0.66
-0.03798,-0.68,-0.7
-0.03796,-0.68,-0.74
-0.03794,-0.76,-0.78
-0.03792,-0.76,-0.78
-0.0379,-0.8,-0.78
-0.03788,-0.84,-0.82
-0.03786,-0.84,-0.82
-0.03784,-0.84,-0.86
-0.03782,-0.88,-0.86
-0.0378,-0.92,-0.86
-0.03778,-0.88,-0.9
-0.03776,-0.92,-0.9
-0.03774,-0.92,-0.94
-0.03772,-0.96,-0.94
-0.0377,-1,-0.94
-0.03768,-1,-0.94
-0.03766,-0.96,-0.94
-0.03764,-1,-0.94
-0.03762,-1,-0.98
-0.0376,-1.04,-0.98
-0.03758,-1.04,-0.98
-0.03756,-1,-0.98
-0.03754,-1,-0.98
-0.03752,-1.04,-0.94
-0.0375,-1.04,-1.02
-0.03748,-1.04,-0.94
-0.03746,-1.04,-0.94
-0.03744,-1,-0.94
-0.03742,-1,-0.98
-0.0374,-1,-0.94
-0.03738,-1,-0.9
-0.03736,-0.96,-0.86
-0.03734,-0.96,-0.9
-0.03732,-0.96,-0.86
-0.0373,-0.92,-0.86
-0.03728,-0.96,-0.86
-0.03726,-0.88,-0.82
-0.03724,-0.92,-0.78
-0.03722,-0.84,-0.82
-0.0372,-0.8,-0.78
-0.03718,-0.8,-0.74
-0.03716,-0.76,-0.74
-0.03714,-0.76,-0.7
-0.03712,-0.72,-0.66
-0.0371,-0.72,-0.66
-0.03708,-0.68,-0.62
-0.03706,-0.64,-0.58
-0.03704,-0.64,-0.54
-0.03702,-0.56,-0.54
-0.037,-0.52,-0.5
-0.03698,-0.52,-0.46
-0.03696,-0.48,-0.38
-0.03694,-0.48,-0.34
-0.03692,-0.4,-0.34
-0.0369,-0.36,-0.3
-0.03688,-0.36,-0.26
-0.03686,-0.32,-0.22
-0.03684,-0.24,-0.22
-0.03682,-0.24,-0.18
-0.0368,-0.2,-0.14
-0.03678,-0.12,-0.09999999
-0.03676,-0.12,-0.06
-0.03674,-0.08,0.02
-0.03672,-0.04,0.02
-0.0367,0,0.06
-0.03668,0.04,0.09999999
-0.03666,0.08,0.14
-0.03664,0.12,0.18
-0.03662,0.12,0.22
-0.0366,0.16,0.26
-0.03658,0.2,0.3
-0.03656,0.24,0.34
-0.03654,0.28,0.34
-0.03652,0.28,0.42
-0.0365,0.36,0.42
-0.03648,0.4,0.5
-0.03646,0.4,0.5
-0.03644,0.44,0.54
-0.03642,0.52,0.54
-0.0364,0.52,0.58
-0.03638,0.6,0.62
-0.03636,0.6,0.66
-0.03634,0.64,0.66
-0.03632,0.64,0.7
-0.0363,0.68,0.74
-0.03628,0.68,0.74
-0.03626,0.72,0.82
-0.03624,0.76,0.82
-0.03622,0.8,0.86
-0.0362,0.8,0.82
-0.03618,0.84,0.86
-0.03616,0.88,0.86
-0.03614,0.84,0.94
-0.03612,0.92,0.9
-0.0361,0.92,0.94
-0.03608,0.92,0.94
-0.03606,0.92,0.98
-0.03604,0.96,0.98
-0.03602,0.96,1.02
-0.036,0.96,1.02
-0.03598,0.96,0.98
-0.03596,1,1.02
-0.03594,0.96,1.02
-0.03592,1,1.02
-0.0359,1,1.02
-0.03588,1,1.02
-0.03586,1,1.02
-0.03584,1,1.02
-0.03582,1,1.02
-0.0358,1,1.02
-0.03578,0.96,1.02
-0.03576,0.96,0.98
-0.03574,1,0.98
-0.03572,0.96,0.94
-0.0357,0.92,0.9
-0.03568,0.96,0.94
-0.03566,0.88,0.94
-0.03564,0.88,0.9
-0.03562,0.88,0.82
-0.0356,0.88,0.86
-0.03558,0.8,0.82
-0.03556,0.84,0.82
-0.03554,0.8,0.78
-0.03552,0.76,0.78
-0.0355,0.76,0.74
-0.03548,0.72,0.7
-0.03546,0.72,0.7
-0.03544,0.68,0.66
-0.03542,0.64,0.66
-0.0354,0.64,0.62
-0.03538,0.6,0.54
-0.03536,0.6,0.5
-0.03534,0.52,0.5
-0.03532,0.48,0.46
-0.0353,0.44,0.42
-0.03528,0.44,0.42
-0.03526,0.36,0.38
-0.03524,0.36,0.38
-0.03522,0.32,0.3
-0.0352,0.28,0.26
-0.03518,0.24,0.22
-0.03516,0.2,0.18
-0.03514,0.16,0.18
-0.03512,0.12,0.14
-0.0351,0.12,0.09999999
-0.03508,0.08,0.02
-0.03506,0.04,-0.02
-0.03504,0,-0.02
-0.03502,-0.04,-0.06
-0.035,-0.08,-0.14
-0.03498,-0.08,-0.18
-0.03496,-0.16,-0.18
-0.03494,-0.16,-0.22
-0.03492,-0.2,-0.26
-0.0349,-0.28,-0.3
-0.03488,-0.32,-0.34
-0.03486,-0.32,-0.38
-0.03484,-0.36,-0.38
-0.03482,-0.4,-0.46
-0.0348,-0.44,-0.46
-0.03478,-0.48,-0.54
-0.03476,-0.48,-0.54
-0.03474,-0.56,-0.58
-0.03472,-0.6,-0.62
-0.0347,-0.6,-0.62
-0.03468,-0.6,-0.62
-0.03466,-0.64,-0.62
-0.03464,-0.68,-0.74
-0.03462,-0.76,-0.78
-0.0346,-0.76,-0.78
-0.03458,-0.76,-0.78
-0.03456,-0.8,-0.78
-0.03454,-0.84,-0.82
-0.03452,-0.84,-0.82
-0.0345,-0.88,-0.86
-0.03448,-0.88,-0.86
-0.03446,-0.96,-0.9
-0.03444,-0.92,-0.94
-0.03442,-0.92,-0.9
-0.0344,-0.92,-0.9
-0.03438,-0.96,-0.94
-0.03436,-1,-0.94
-0.03434,-1,-0.98
-0.03432,-0.96,-0.94
-0.0343,-1,-0.98
-0.03428,-1.04,-0.98
-0.03426,-1,-0.98
-0.03424,-1,-0.94
-0.03422,-1.04,-0.98
-0.0342,-1.04,-0.98
-0.03418,-1,-0.98
-0.03416,-1,-0.98
-0.03414,-1,-0.94
-0.03412,-1,-0.94
-0.0341,-1,-0.94
-0.03408,-1,-0.94
-0.03406,-1,-0.94
-0.03404,-0.96,-0.94
-0.03402,-1,-0.9
-0.034,-0.96,-0.9
-0.03398,-0.92,-0.86
-0.03396,-0.92,-0.86
-0.03394,-0.88,-0.86
-0.03392,-0.88,-0.82
-0.0339,-0.84,-0.78
-0.03388,-0.84,-0.82
-0.03386,-0.84,-0.78
-0.03384,-0.8,-0.74
-0.03382,-0.8,-0.7
-0.0338,-0.76,-0.7
-0.03378,-0.72,-0.62
-0.03376,-0.68,-0.62
-0.03374,-0.64,-0.62
-0.03372,-0.64,-0.58
-0.0337,-0.6,-0.54
-0.03368,-0.56,-0.5
-0.03366,-0.56,-0.46
-0.03364,-0.52,-0.42
-0.03362,-0.48,-0.38
-0.0336,-0.48,-0.34
-0.03358,-0.4,-0.34
-0.03356,-0.36,-0.26
-0.03354,-0.36,-0.26
-0.03352,-0.32,-0.22
-0.0335,-0.24,-0.18
-0.03348,-0.24,-0.14
-0.03346,-0.2,-0.09999999
-0.03344,-0.16,-0.06
-0.03342,-0.12,-0.06
-0.0334,-0.04,-0.02
-0.03338,-0.04,0.06
-0.03336,0.04,0.09999999
-0.03334,0.04,0.09999999
-0.03332,0.08,0.14
-0.0333,0.12,0.18
-0.03328,0.12,0.26
-0.03326,0.16,0.3
